image_stem,project,split,reading_gt,cluster_id,reading_group_id,relative_path,fixed_at
src_002_20260901_142800,meter_src002,val,0215189,src_002_C012,src_002_C010,raw/images/src_002_20260901_142800.jpg,2026-09-14
src_002_20260901_143200,meter_src002,val,0215189,src_002_C012,src_002_C010,raw/images/src_002_20260901_143200.jpg,2026-09-14
src_002_20260901_143600,meter_src002,val,0215189,src_002_C013,src_002_C010,raw/images/src_002_20260901_143600.jpg,2026-09-14
src_002_20260901_150000,meter_src002,val,0215189,src_002_C014,src_002_C010,raw/images/src_002_20260901_150000.jpg,2026-09-14
src_002_20260901_151200,meter_src002,train,0215192,src_002_C015,src_002_C015,raw/images/src_002_20260901_151200.jpg,2026-09-14
src_002_20260901_151600,meter_src002,train,0215192,src_002_C016,src_002_C015,raw/images/src_002_20260901_151600.jpg,2026-09-14
src_002_20260901_153200,meter_src002,train,0215192,src_002_C016,src_002_C015,raw/images/src_002_20260901_153200.jpg,2026-09-14
src_002_20260901_154400,meter_src002,train,0215193,src_002_C016,src_002_C015,raw/images/src_002_20260901_154400.jpg,2026-09-14
src_002_20260901_155600,meter_src002,train,0215193,src_002_C016,src_002_C015,raw/images/src_002_20260901_155600.jpg,2026-09-14
src_002_20260901_161200,meter_src002,train,0215193,src_002_C016,src_002_C015,raw/images/src_002_20260901_161200.jpg,2026-09-14
src_002_20260901_161600,meter_src002,train,0215193,src_002_C017,src_002_C015,raw/images/src_002_20260901_161600.jpg,2026-09-14
src_002_20260901_162000,meter_src002,train,0215193,src_002_C017,src_002_C015,raw/images/src_002_20260901_162000.jpg,2026-09-14
src_002_20260901_162400,meter_src002,train,0215193,src_002_C017,src_002_C015,raw/images/src_002_20260901_162400.jpg,2026-09-14
src_002_20260901_162800,meter_src002,train,0215195,src_002_C017,src_002_C015,raw/images/src_002_20260901_162800.jpg,2026-09-14
src_002_20260901_163200,meter_src002,train,0215197,src_002_C018,src_002_C018,raw/images/src_002_20260901_163200.jpg,2026-09-14
src_002_20260901_163600,meter_src002,test,0215198,src_002_C019,src_002_C019,raw/images/src_002_20260901_163600.jpg,2026-09-14
src_002_20260901_164400,meter_src002,test,0215198,src_002_C019,src_002_C019,raw/images/src_002_20260901_164400.jpg,2026-09-14
src_002_20260901_165200,meter_src002,test,0215199,src_002_C019,src_002_C019,raw/images/src_002_20260901_165200.jpg,2026-09-14
src_002_20260901_170400,meter_src002,test,0215199,src_002_C019,src_002_C019,raw/images/src_002_20260901_170400.jpg,2026-09-14
src_002_20260901_171200,meter_src002,test,0215199,src_002_C019,src_002_C019,raw/images/src_002_20260901_171200.jpg,2026-09-14
src_002_20260901_171600,meter_src002,test,0215199,src_002_C020,src_002_C019,raw/images/src_002_20260901_171600.jpg,2026-09-14
src_002_20260901_172000,meter_src002,test,0215199,src_002_C020,src_002_C019,raw/images/src_002_20260901_172000.jpg,2026-09-14
src_002_20260901_172400,meter_src002,test,0215199,src_002_C021,src_002_C019,raw/images/src_002_20260901_172400.jpg,2026-09-14
src_002_20260901_172800,meter_src002,test,0215199,src_002_C022,src_002_C019,raw/images/src_002_20260901_172800.jpg,2026-09-14
src_002_20260901_173200,meter_src002,test,0215199,src_002_C023,src_002_C019,raw/images/src_002_20260901_173200.jpg,2026-09-14
src_002_20260901_173600,meter_src002,test,0215199,src_002_C023,src_002_C019,raw/images/src_002_20260901_173600.jpg,2026-09-14
src_002_20260901_174000,meter_src002,test,0215199,src_002_C023,src_002_C019,raw/images/src_002_20260901_174000.jpg,2026-09-14
src_002_20260901_174400,meter_src002,test,0215199,src_002_C023,src_002_C019,raw/images/src_002_20260901_174400.jpg,2026-09-14
src_002_20260901_174800,meter_src002,test,0215199,src_002_C024,src_002_C019,raw/images/src_002_20260901_174800.jpg,2026-09-14
src_002_20260901_175200,meter_src002,test,0215199,src_002_C025,src_002_C019,raw/images/src_002_20260901_175200.jpg,2026-09-14
src_002_20260901_180000,meter_src002,test,0215199,src_002_C025,src_002_C019,raw/images/src_002_20260901_180000.jpg,2026-09-14
src_002_20260901_180800,meter_src002,test,0215199,src_002_C025,src_002_C019,raw/images/src_002_20260901_180800.jpg,2026-09-14
src_002_20260901_181200,meter_src002,test,0215199,src_002_C025,src_002_C019,raw/images/src_002_20260901_181200.jpg,2026-09-14
src_002_20260901_182000,meter_src002,test,0215199,src_002_C025,src_002_C019,raw/images/src_002_20260901_182000.jpg,2026-09-14
src_002_20260901_182400,meter_src002,test,0215199,src_002_C026,src_002_C019,raw/images/src_002_20260901_182400.jpg,2026-09-14
src_002_20260901_182800,meter_src002,test,0215199,src_002_C027,src_002_C019,raw/images/src_002_20260901_182800.jpg,2026-09-14
src_002_20260901_183200,meter_src002,test,0215199,src_002_C028,src_002_C019,raw/images/src_002_20260901_183200.jpg,2026-09-14
src_002_20260901_184800,meter_src002,test,0215199,src_002_C028,src_002_C019,raw/images/src_002_20260901_184800.jpg,2026-09-14
src_002_20260901_190000,meter_src002,test,0215199,src_002_C028,src_002_C019,raw/images/src_002_20260901_190000.jpg,2026-09-14
src_002_20260901_191200,meter_src002,test,0215199,src_002_C028,src_002_C019,raw/images/src_002_20260901_191200.jpg,2026-09-14
src_002_20260901_192800,meter_src002,test,0215199,src_002_C028,src_002_C019,raw/images/src_002_20260901_192800.jpg,2026-09-14
src_002_20260902_082400,meter_src002,val,0215209,src_002_C029,src_002_C029,raw/images/src_002_20260902_082400.jpg,2026-09-14
src_002_20260902_084000,meter_src002,val,0215209,src_002_C029,src_002_C029,raw/images/src_002_20260902_084000.jpg,2026-09-14
src_002_20260902_085600,meter_src002,val,0215210,src_002_C029,src_002_C029,raw/images/src_002_20260902_085600.jpg,2026-09-14
src_002_20260902_091200,meter_src002,val,0215210,src_002_C029,src_002_C029,raw/images/src_002_20260902_091200.jpg,2026-09-14
src_002_20260902_092800,meter_src002,val,0215210,src_002_C029,src_002_C029,raw/images/src_002_20260902_092800.jpg,2026-09-14
src_002_20260902_093200,meter_src002,val,0215210,src_002_C030,src_002_C029,raw/images/src_002_20260902_093200.jpg,2026-09-14
src_002_20260902_093600,meter_src002,val,0215210,src_002_C030,src_002_C029,raw/images/src_002_20260902_093600.jpg,2026-09-14
src_002_20260902_094000,meter_src002,val,0215210,src_002_C031,src_002_C029,raw/images/src_002_20260902_094000.jpg,2026-09-14
src_002_20260902_094400,meter_src002,val,0215210,src_002_C031,src_002_C029,raw/images/src_002_20260902_094400.jpg,2026-09-14
src_002_20260902_094800,meter_src002,val,0215210,src_002_C032,src_002_C029,raw/images/src_002_20260902_094800.jpg,2026-09-14
src_002_20260902_095200,meter_src002,val,0215210,src_002_C033,src_002_C029,raw/images/src_002_20260902_095200.jpg,2026-09-14
src_002_20260902_095600,meter_src002,val,0215210,src_002_C033,src_002_C029,raw/images/src_002_20260902_095600.jpg,2026-09-14
src_002_20260902_100000,meter_src002,val,0215210,src_002_C033,src_002_C029,raw/images/src_002_20260902_100000.jpg,2026-09-14
src_002_20260902_100400,meter_src002,val,0215210,src_002_C034,src_002_C029,raw/images/src_002_20260902_100400.jpg,2026-09-14
src_002_20260902_103600,meter_src002,val,0215210,src_002_C034,src_002_C029,raw/images/src_002_20260902_103600.jpg,2026-09-14
src_002_20260902_110800,meter_src002,val,0215210,src_002_C034,src_002_C029,raw/images/src_002_20260902_110800.jpg,2026-09-14
src_002_20260902_114000,meter_src002,val,0215214,src_002_C034,src_002_C029,raw/images/src_002_20260902_114000.jpg,2026-09-14
src_002_20260902_121200,meter_src002,val,0215214,src_002_C034,src_002_C029,raw/images/src_002_20260902_121200.jpg,2026-09-14
src_002_20260902_121600,meter_src002,val,0215214,src_002_C035,src_002_C029,raw/images/src_002_20260902_121600.jpg,2026-09-14
src_002_20260902_122000,meter_src002,val,0215214,src_002_C036,src_002_C029,raw/images/src_002_20260902_122000.jpg,2026-09-14
src_002_20260902_122400,meter_src002,val,0215214,src_002_C037,src_002_C029,raw/images/src_002_20260902_122400.jpg,2026-09-14
src_002_20260902_122800,meter_src002,val,0215214,src_002_C037,src_002_C029,raw/images/src_002_20260902_122800.jpg,2026-09-14
src_002_20260902_123200,meter_src002,val,0215214,src_002_C037,src_002_C029,raw/images/src_002_20260902_123200.jpg,2026-09-14
src_002_20260902_123600,meter_src002,val,0215214,src_002_C038,src_002_C029,raw/images/src_002_20260902_123600.jpg,2026-09-14
src_002_20260902_124400,meter_src002,val,0215214,src_002_C038,src_002_C029,raw/images/src_002_20260902_124400.jpg,2026-09-14
src_002_20260902_124800,meter_src002,val,0215214,src_002_C038,src_002_C029,raw/images/src_002_20260902_124800.jpg,2026-09-14
src_002_20260902_125200,meter_src002,val,0215214,src_002_C038,src_002_C029,raw/images/src_002_20260902_125200.jpg,2026-09-14
src_002_20260902_130000,meter_src002,val,0215215,src_002_C038,src_002_C029,raw/images/src_002_20260902_130000.jpg,2026-09-14
src_002_20260902_130400,meter_src002,val,0215215,src_002_C039,src_002_C029,raw/images/src_002_20260902_130400.jpg,2026-09-14
src_002_20260902_130800,meter_src002,val,0215215,src_002_C040,src_002_C029,raw/images/src_002_20260902_130800.jpg,2026-09-14
src_002_20260902_131200,meter_src002,val,0215215,src_002_C041,src_002_C029,raw/images/src_002_20260902_131200.jpg,2026-09-14
src_002_20260902_131600,meter_src002,val,0215215,src_002_C042,src_002_C029,raw/images/src_002_20260902_131600.jpg,2026-09-14
src_002_20260902_132000,meter_src002,val,0215215,src_002_C042,src_002_C029,raw/images/src_002_20260902_132000.jpg,2026-09-14
src_002_20260902_132400,meter_src002,val,0215215,src_002_C043,src_002_C029,raw/images/src_002_20260902_132400.jpg,2026-09-14
src_002_20260902_134000,meter_src002,val,0215215,src_002_C043,src_002_C029,raw/images/src_002_20260902_134000.jpg,2026-09-14
src_002_20260902_135200,meter_src002,val,0215215,src_002_C043,src_002_C029,raw/images/src_002_20260902_135200.jpg,2026-09-14
src_002_20260902_140400,meter_src002,val,0215215,src_002_C043,src_002_C029,raw/images/src_002_20260902_140400.jpg,2026-09-14
src_002_20260902_142000,meter_src002,val,0215215,src_002_C043,src_002_C029,raw/images/src_002_20260902_142000.jpg,2026-09-14
src_002_20260902_150800,meter_src002,train,0215218,src_002_C044,src_002_C044,raw/images/src_002_20260902_150800.jpg,2026-09-14
src_002_20260902_151200,meter_src002,train,0215218,src_002_C045,src_002_C044,raw/images/src_002_20260902_151200.jpg,2026-09-14
src_002_20260902_151600,meter_src002,train,0215218,src_002_C046,src_002_C044,raw/images/src_002_20260902_151600.jpg,2026-09-14
src_002_20260902_152000,meter_src002,train,0215218,src_002_C046,src_002_C044,raw/images/src_002_20260902_152000.jpg,2026-09-14
src_002_20260902_152400,meter_src002,train,0215218,src_002_C046,src_002_C044,raw/images/src_002_20260902_152400.jpg,2026-09-14
src_002_20260902_152800,meter_src002,train,0215218,src_002_C046,src_002_C044,raw/images/src_002_20260902_152800.jpg,2026-09-14
src_002_20260902_153200,meter_src002,train,0215218,src_002_C046,src_002_C044,raw/images/src_002_20260902_153200.jpg,2026-09-14
src_002_20260902_153600,meter_src002,train,0215218,src_002_C047,src_002_C044,raw/images/src_002_20260902_153600.jpg,2026-09-14
src_002_20260902_154000,meter_src002,train,0215218,src_002_C048,src_002_C044,raw/images/src_002_20260902_154000.jpg,2026-09-14
src_002_20260902_154400,meter_src002,train,0215218,src_002_C048,src_002_C044,raw/images/src_002_20260902_154400.jpg,2026-09-14
src_002_20260902_154800,meter_src002,train,0215218,src_002_C049,src_002_C044,raw/images/src_002_20260902_154800.jpg,2026-09-14
src_002_20260902_155200,meter_src002,train,0215218,src_002_C049,src_002_C044,raw/images/src_002_20260902_155200.jpg,2026-09-14
src_002_20260902_155600,meter_src002,train,0215218,src_002_C049,src_002_C044,raw/images/src_002_20260902_155600.jpg,2026-09-14
src_002_20260902_160000,meter_src002,train,0215218,src_002_C050,src_002_C044,raw/images/src_002_20260902_160000.jpg,2026-09-14
src_002_20260902_164800,meter_src002,train,0215218,src_002_C050,src_002_C044,raw/images/src_002_20260902_164800.jpg,2026-09-14
src_002_20260902_173600,meter_src002,train,0215218,src_002_C050,src_002_C044,raw/images/src_002_20260902_173600.jpg,2026-09-14
src_002_20260902_182800,meter_src002,train,0215218,src_002_C050,src_002_C044,raw/images/src_002_20260902_182800.jpg,2026-09-14
src_002_20260902_191600,meter_src002,train,0215218,src_002_C050,src_002_C044,raw/images/src_002_20260902_191600.jpg,2026-09-14
src_002_20260902_192000,meter_src002,train,0215218,src_002_C051,src_002_C044,raw/images/src_002_20260902_192000.jpg,2026-09-14
src_002_20260902_192400,meter_src002,train,0215218,src_002_C051,src_002_C044,raw/images/src_002_20260902_192400.jpg,2026-09-14
src_002_20260902_192800,meter_src002,train,0215218,src_002_C051,src_002_C044,raw/images/src_002_20260902_192800.jpg,2026-09-14
src_002_20260902_193200,meter_src002,train,0215218,src_002_C051,src_002_C044,raw/images/src_002_20260902_193200.jpg,2026-09-14
src_002_20260902_200000,meter_src002,train,0215218,src_002_C052,src_002_C044,raw/images/src_002_20260902_200000.jpg,2026-09-14
src_002_20260902_212400,meter_src002,train,0215218,src_002_C053,src_002_C044,raw/images/src_002_20260902_212400.jpg,2026-09-14
src_002_20260902_212800,meter_src002,train,0215218,src_002_C054,src_002_C044,raw/images/src_002_20260902_212800.jpg,2026-09-14
src_002_20260902_214000,meter_src002,train,0215218,src_002_C054,src_002_C044,raw/images/src_002_20260902_214000.jpg,2026-09-14
src_002_20260902_215200,meter_src002,train,0215218,src_002_C054,src_002_C044,raw/images/src_002_20260902_215200.jpg,2026-09-14
src_002_20260902_220400,meter_src002,train,0215218,src_002_C054,src_002_C044,raw/images/src_002_20260902_220400.jpg,2026-09-14
src_002_20260902_221600,meter_src002,train,0215218,src_002_C054,src_002_C044,raw/images/src_002_20260902_221600.jpg,2026-09-14
src_002_20260902_222000,meter_src002,train,0215218,src_002_C055,src_002_C044,raw/images/src_002_20260902_222000.jpg,2026-09-14
src_002_20260902_222400,meter_src002,train,0215218,src_002_C056,src_002_C044,raw/images/src_002_20260902_222400.jpg,2026-09-14
src_002_20260902_222800,meter_src002,train,0215218,src_002_C056,src_002_C044,raw/images/src_002_20260902_222800.jpg,2026-09-14
src_002_20260902_223200,meter_src002,train,0215218,src_002_C056,src_002_C044,raw/images/src_002_20260902_223200.jpg,2026-09-14
src_002_20260902_223600,meter_src002,train,0215218,src_002_C056,src_002_C044,raw/images/src_002_20260902_223600.jpg,2026-09-14
src_002_20260902_224000,meter_src002,train,0215218,src_002_C057,src_002_C044,raw/images/src_002_20260902_224000.jpg,2026-09-14
src_002_20260902_224400,meter_src002,train,0215218,src_002_C058,src_002_C044,raw/images/src_002_20260902_224400.jpg,2026-09-14
src_002_20260902_224800,meter_src002,train,0215218,src_002_C058,src_002_C044,raw/images/src_002_20260902_224800.jpg,2026-09-14
src_002_20260902_225200,meter_src002,train,0215218,src_002_C058,src_002_C044,raw/images/src_002_20260902_225200.jpg,2026-09-14
src_002_20260902_225600,meter_src002,train,0215218,src_002_C058,src_002_C044,raw/images/src_002_20260902_225600.jpg,2026-09-14
src_002_20260902_230000,meter_src002,train,0215218,src_002_C059,src_002_C044,raw/images/src_002_20260902_230000.jpg,2026-09-14
src_002_20260902_230400,meter_src002,train,0215218,src_002_C060,src_002_C044,raw/images/src_002_20260902_230400.jpg,2026-09-14
src_002_20260902_230800,meter_src002,train,0215218,src_002_C060,src_002_C044,raw/images/src_002_20260902_230800.jpg,2026-09-14
src_002_20260902_231200,meter_src002,train,0215218,src_002_C060,src_002_C044,raw/images/src_002_20260902_231200.jpg,2026-09-14
src_002_20260902_231600,meter_src002,train,0215218,src_002_C060,src_002_C044,raw/images/src_002_20260902_231600.jpg,2026-09-14
src_002_20260902_232000,meter_src002,train,0215218,src_002_C061,src_002_C044,raw/images/src_002_20260902_232000.jpg,2026-09-14
src_002_20260902_232400,meter_src002,train,0215218,src_002_C062,src_002_C044,raw/images/src_002_20260902_232400.jpg,2026-09-14
src_002_20260902_232800,meter_src002,train,0215218,src_002_C063,src_002_C044,raw/images/src_002_20260902_232800.jpg,2026-09-14
src_002_20260902_233200,meter_src002,train,0215218,src_002_C064,src_002_C044,raw/images/src_002_20260902_233200.jpg,2026-09-14
src_002_20260902_233600,meter_src002,train,0215218,src_002_C065,src_002_C044,raw/images/src_002_20260902_233600.jpg,2026-09-14
src_002_20260902_234000,meter_src002,train,0215218,src_002_C065,src_002_C044,raw/images/src_002_20260902_234000.jpg,2026-09-14
src_002_20260902_234400,meter_src002,train,0215218,src_002_C065,src_002_C044,raw/images/src_002_20260902_234400.jpg,2026-09-14
src_002_20260902_234800,meter_src002,train,0215218,src_002_C065,src_002_C044,raw/images/src_002_20260902_234800.jpg,2026-09-14
src_002_20260902_235200,meter_src002,train,0215218,src_002_C065,src_002_C044,raw/images/src_002_20260902_235200.jpg,2026-09-14
src_002_20260903_000000,meter_src002,train,0215218,src_002_C066,src_002_C044,raw/images/src_002_20260903_000000.jpg,2026-09-14
src_002_20260903_005600,meter_src002,train,0215218,src_002_C067,src_002_C044,raw/images/src_002_20260903_005600.jpg,2026-09-14
src_002_20260903_013600,meter_src002,train,0215218,src_002_C067,src_002_C044,raw/images/src_002_20260903_013600.jpg,2026-09-14
src_002_20260903_021600,meter_src002,train,0215218,src_002_C067,src_002_C044,raw/images/src_002_20260903_021600.jpg,2026-09-14
src_002_20260903_025200,meter_src002,train,0215218,src_002_C067,src_002_C044,raw/images/src_002_20260903_025200.jpg,2026-09-14
src_002_20260903_033200,meter_src002,train,0215218,src_002_C067,src_002_C044,raw/images/src_002_20260903_033200.jpg,2026-09-14
src_002_20260903_033600,meter_src002,train,0215218,src_002_C068,src_002_C044,raw/images/src_002_20260903_033600.jpg,2026-09-14
src_002_20260903_034800,meter_src002,train,0215218,src_002_C068,src_002_C044,raw/images/src_002_20260903_034800.jpg,2026-09-14
src_002_20260903_040000,meter_src002,train,0215218,src_002_C068,src_002_C044,raw/images/src_002_20260903_040000.jpg,2026-09-14
src_002_20260903_041200,meter_src002,train,0215218,src_002_C068,src_002_C044,raw/images/src_002_20260903_041200.jpg,2026-09-14
src_002_20260903_042400,meter_src002,train,0215218,src_002_C068,src_002_C044,raw/images/src_002_20260903_042400.jpg,2026-09-14
src_002_20260903_042800,meter_src002,train,0215218,src_002_C069,src_002_C044,raw/images/src_002_20260903_042800.jpg,2026-09-14
src_002_20260903_043200,meter_src002,train,0215218,src_002_C070,src_002_C044,raw/images/src_002_20260903_043200.jpg,2026-09-14
src_002_20260903_043600,meter_src002,train,0215218,src_002_C070,src_002_C044,raw/images/src_002_20260903_043600.jpg,2026-09-14
src_002_20260903_044000,meter_src002,train,0215218,src_002_C070,src_002_C044,raw/images/src_002_20260903_044000.jpg,2026-09-14
src_002_20260903_044400,meter_src002,train,0215218,src_002_C070,src_002_C044,raw/images/src_002_20260903_044400.jpg,2026-09-14
src_002_20260903_044800,meter_src002,train,0215218,src_002_C070,src_002_C044,raw/images/src_002_20260903_044800.jpg,2026-09-14
src_002_20260903_045200,meter_src002,train,0215218,src_002_C071,src_002_C044,raw/images/src_002_20260903_045200.jpg,2026-09-14
src_002_20260903_045600,meter_src002,train,0215218,src_002_C071,src_002_C044,raw/images/src_002_20260903_045600.jpg,2026-09-14
src_002_20260903_050000,meter_src002,train,0215218,src_002_C071,src_002_C044,raw/images/src_002_20260903_050000.jpg,2026-09-14
src_002_20260903_050400,meter_src002,train,0215218,src_002_C072,src_002_C044,raw/images/src_002_20260903_050400.jpg,2026-09-14
src_002_20260903_050800,meter_src002,train,0215218,src_002_C073,src_002_C044,raw/images/src_002_20260903_050800.jpg,2026-09-14
src_002_20260903_051200,meter_src002,train,0215218,src_002_C073,src_002_C044,raw/images/src_002_20260903_051200.jpg,2026-09-14
src_002_20260903_051600,meter_src002,train,0215218,src_002_C073,src_002_C044,raw/images/src_002_20260903_051600.jpg,2026-09-14
src_002_20260903_052000,meter_src002,train,0215218,src_002_C073,src_002_C044,raw/images/src_002_20260903_052000.jpg,2026-09-14
src_002_20260903_052400,meter_src002,train,0215218,src_002_C074,src_002_C044,raw/images/src_002_20260903_052400.jpg,2026-09-14
src_002_20260903_052800,meter_src002,train,0215218,src_002_C075,src_002_C044,raw/images/src_002_20260903_052800.jpg,2026-09-14
src_002_20260903_053200,meter_src002,train,0215218,src_002_C075,src_002_C044,raw/images/src_002_20260903_053200.jpg,2026-09-14
src_002_20260903_053600,meter_src002,train,0215218,src_002_C075,src_002_C044,raw/images/src_002_20260903_053600.jpg,2026-09-14
src_002_20260903_054000,meter_src002,train,0215218,src_002_C075,src_002_C044,raw/images/src_002_20260903_054000.jpg,2026-09-14
src_002_20260903_054400,meter_src002,train,0215218,src_002_C076,src_002_C044,raw/images/src_002_20260903_054400.jpg,2026-09-14
src_002_20260903_054800,meter_src002,train,0215218,src_002_C077,src_002_C044,raw/images/src_002_20260903_054800.jpg,2026-09-14
src_002_20260903_055200,meter_src002,train,0215218,src_002_C078,src_002_C044,raw/images/src_002_20260903_055200.jpg,2026-09-14
src_002_20260903_055600,meter_src002,train,0215218,src_002_C079,src_002_C044,raw/images/src_002_20260903_055600.jpg,2026-09-14
src_002_20260903_065600,meter_src002,train,0215228,src_002_C079,src_002_C044,raw/images/src_002_20260903_065600.jpg,2026-09-14
src_002_20260903_075600,meter_src002,train,0215229,src_002_C079,src_002_C044,raw/images/src_002_20260903_075600.jpg,2026-09-14
src_002_20260903_085200,meter_src002,train,0215229,src_002_C079,src_002_C044,raw/images/src_002_20260903_085200.jpg,2026-09-14
src_002_20260903_095200,meter_src002,train,0215234,src_002_C079,src_002_C044,raw/images/src_002_20260903_095200.jpg,2026-09-14
src_002_20260903_120000,meter_src002,train,0215229,src_002_C080,src_002_C044,raw/images/src_002_20260903_120000.jpg,2026-09-14
src_002_20260903_142400,meter_src002,train,0215234,src_002_C081,src_002_C044,raw/images/src_002_20260903_142400.jpg,2026-09-14
src_002_20260903_145200,meter_src002,train,0215234,src_002_C081,src_002_C044,raw/images/src_002_20260903_145200.jpg,2026-09-14
src_002_20260903_152000,meter_src002,train,0215238,src_002_C081,src_002_C044,raw/images/src_002_20260903_152000.jpg,2026-09-14
src_002_20260903_154400,meter_src002,train,0215238,src_002_C081,src_002_C044,raw/images/src_002_20260903_154400.jpg,2026-09-14
src_002_20260903_161200,meter_src002,train,0215239,src_002_C081,src_002_C044,raw/images/src_002_20260903_161200.jpg,2026-09-14
src_002_20260903_161600,meter_src002,train,0215239,src_002_C082,src_002_C044,raw/images/src_002_20260903_161600.jpg,2026-09-14
src_002_20260903_162800,meter_src002,train,0215239,src_002_C082,src_002_C044,raw/images/src_002_20260903_162800.jpg,2026-09-14
src_002_20260903_164000,meter_src002,train,0215239,src_002_C082,src_002_C044,raw/images/src_002_20260903_164000.jpg,2026-09-14
src_002_20260903_165600,meter_src002,train,0215239,src_002_C082,src_002_C044,raw/images/src_002_20260903_165600.jpg,2026-09-14
src_002_20260903_170800,meter_src002,train,0215239,src_002_C082,src_002_C044,raw/images/src_002_20260903_170800.jpg,2026-09-14
src_002_20260903_171200,meter_src002,train,0215239,src_002_C083,src_002_C044,raw/images/src_002_20260903_171200.jpg,2026-09-14
src_002_20260903_172000,meter_src002,train,0215239,src_002_C083,src_002_C044,raw/images/src_002_20260903_172000.jpg,2026-09-14
src_002_20260903_172800,meter_src002,train,0215239,src_002_C083,src_002_C044,raw/images/src_002_20260903_172800.jpg,2026-09-14
src_002_20260903_173200,meter_src002,train,0215239,src_002_C083,src_002_C044,raw/images/src_002_20260903_173200.jpg,2026-09-14
src_002_20260903_174000,meter_src002,train,0215239,src_002_C083,src_002_C044,raw/images/src_002_20260903_174000.jpg,2026-09-14
src_002_20260903_174400,meter_src002,train,0215239,src_002_C084,src_002_C044,raw/images/src_002_20260903_174400.jpg,2026-09-14
