image_stem,project,split,reading_gt,cluster_id,reading_group_id,relative_path,fixed_at
src_002_20260903_005600,meter_src002,train,0215218,src_002_C067,src_002_C044,raw/images/src_002_20260903_005600.jpg,2026-09-14
src_002_20260903_013600,meter_src002,train,0215218,src_002_C067,src_002_C044,raw/images/src_002_20260903_013600.jpg,2026-09-14
src_002_20260903_021600,meter_src002,train,0215218,src_002_C067,src_002_C044,raw/images/src_002_20260903_021600.jpg,2026-09-14
src_002_20260903_025200,meter_src002,train,0215218,src_002_C067,src_002_C044,raw/images/src_002_20260903_025200.jpg,2026-09-14
src_002_20260903_033200,meter_src002,train,0215218,src_002_C067,src_002_C044,raw/images/src_002_20260903_033200.jpg,2026-09-14
src_002_20260903_033600,meter_src002,train,0215218,src_002_C068,src_002_C044,raw/images/src_002_20260903_033600.jpg,2026-09-14
src_002_20260903_034800,meter_src002,train,0215218,src_002_C068,src_002_C044,raw/images/src_002_20260903_034800.jpg,2026-09-14
src_002_20260903_040000,meter_src002,train,0215218,src_002_C068,src_002_C044,raw/images/src_002_20260903_040000.jpg,2026-09-14
src_002_20260903_041200,meter_src002,train,0215218,src_002_C068,src_002_C044,raw/images/src_002_20260903_041200.jpg,2026-09-14
src_002_20260903_042400,meter_src002,train,0215218,src_002_C068,src_002_C044,raw/images/src_002_20260903_042400.jpg,2026-09-14
src_002_20260903_042800,meter_src002,train,0215218,src_002_C069,src_002_C044,raw/images/src_002_20260903_042800.jpg,2026-09-14
src_002_20260903_043200,meter_src002,train,0215218,src_002_C070,src_002_C044,raw/images/src_002_20260903_043200.jpg,2026-09-14
src_002_20260903_043600,meter_src002,train,0215218,src_002_C070,src_002_C044,raw/images/src_002_20260903_043600.jpg,2026-09-14
src_002_20260903_044000,meter_src002,train,0215218,src_002_C070,src_002_C044,raw/images/src_002_20260903_044000.jpg,2026-09-14
src_002_20260903_044400,meter_src002,train,0215218,src_002_C070,src_002_C044,raw/images/src_002_20260903_044400.jpg,2026-09-14
src_002_20260903_044800,meter_src002,train,0215218,src_002_C070,src_002_C044,raw/images/src_002_20260903_044800.jpg,2026-09-14
src_002_20260903_045200,meter_src002,train,0215218,src_002_C071,src_002_C044,raw/images/src_002_20260903_045200.jpg,2026-09-14
src_002_20260903_045600,meter_src002,train,0215218,src_002_C071,src_002_C044,raw/images/src_002_20260903_045600.jpg,2026-09-14
src_002_20260903_050000,meter_src002,train,0215218,src_002_C071,src_002_C044,raw/images/src_002_20260903_050000.jpg,2026-09-14
src_002_20260903_050400,meter_src002,train,0215218,src_002_C072,src_002_C044,raw/images/src_002_20260903_050400.jpg,2026-09-14
src_002_20260903_050800,meter_src002,train,0215218,src_002_C073,src_002_C044,raw/images/src_002_20260903_050800.jpg,2026-09-14
src_002_20260903_051200,meter_src002,train,0215218,src_002_C073,src_002_C044,raw/images/src_002_20260903_051200.jpg,2026-09-14
src_002_20260903_051600,meter_src002,train,0215218,src_002_C073,src_002_C044,raw/images/src_002_20260903_051600.jpg,2026-09-14
src_002_20260903_052000,meter_src002,train,0215218,src_002_C073,src_002_C044,raw/images/src_002_20260903_052000.jpg,2026-09-14
src_002_20260903_052400,meter_src002,train,0215218,src_002_C074,src_002_C044,raw/images/src_002_20260903_052400.jpg,2026-09-14
src_002_20260903_052800,meter_src002,train,0215218,src_002_C075,src_002_C044,raw/images/src_002_20260903_052800.jpg,2026-09-14
src_002_20260903_053200,meter_src002,train,0215218,src_002_C075,src_002_C044,raw/images/src_002_20260903_053200.jpg,2026-09-14
src_002_20260903_053600,meter_src002,train,0215218,src_002_C075,src_002_C044,raw/images/src_002_20260903_053600.jpg,2026-09-14
src_002_20260903_054000,meter_src002,train,0215218,src_002_C075,src_002_C044,raw/images/src_002_20260903_054000.jpg,2026-09-14
src_002_20260903_054400,meter_src002,train,0215218,src_002_C076,src_002_C044,raw/images/src_002_20260903_054400.jpg,2026-09-14
src_002_20260903_054800,meter_src002,train,0215218,src_002_C077,src_002_C044,raw/images/src_002_20260903_054800.jpg,2026-09-14
src_002_20260903_055200,meter_src002,train,0215218,src_002_C078,src_002_C044,raw/images/src_002_20260903_055200.jpg,2026-09-14
src_002_20260903_055600,meter_src002,train,0215218,src_002_C079,src_002_C044,raw/images/src_002_20260903_055600.jpg,2026-09-14
src_002_20260903_065600,meter_src002,train,0215228,src_002_C079,src_002_C044,raw/images/src_002_20260903_065600.jpg,2026-09-14
src_002_20260903_075600,meter_src002,train,0215229,src_002_C079,src_002_C044,raw/images/src_002_20260903_075600.jpg,2026-09-14
src_002_20260903_085200,meter_src002,train,0215229,src_002_C079,src_002_C044,raw/images/src_002_20260903_085200.jpg,2026-09-14
src_002_20260903_120000,meter_src002,train,0215229,src_002_C080,src_002_C044,raw/images/src_002_20260903_120000.jpg,2026-09-14
src_002_20260903_142400,meter_src002,train,0215234,src_002_C081,src_002_C044,raw/images/src_002_20260903_142400.jpg,2026-09-14
src_002_20260903_145200,meter_src002,train,0215234,src_002_C081,src_002_C044,raw/images/src_002_20260903_145200.jpg,2026-09-14
src_002_20260903_152000,meter_src002,train,0215238,src_002_C081,src_002_C044,raw/images/src_002_20260903_152000.jpg,2026-09-14
src_002_20260903_154400,meter_src002,train,0215238,src_002_C081,src_002_C044,raw/images/src_002_20260903_154400.jpg,2026-09-14
src_002_20260903_161200,meter_src002,train,0215239,src_002_C081,src_002_C044,raw/images/src_002_20260903_161200.jpg,2026-09-14
src_002_20260903_161600,meter_src002,train,0215239,src_002_C082,src_002_C044,raw/images/src_002_20260903_161600.jpg,2026-09-14
src_002_20260903_162800,meter_src002,train,0215239,src_002_C082,src_002_C044,raw/images/src_002_20260903_162800.jpg,2026-09-14
src_002_20260903_164000,meter_src002,train,0215239,src_002_C082,src_002_C044,raw/images/src_002_20260903_164000.jpg,2026-09-14
src_002_20260903_165600,meter_src002,train,0215239,src_002_C082,src_002_C044,raw/images/src_002_20260903_165600.jpg,2026-09-14
src_002_20260903_170800,meter_src002,train,0215239,src_002_C082,src_002_C044,raw/images/src_002_20260903_170800.jpg,2026-09-14
src_002_20260903_171200,meter_src002,train,0215239,src_002_C083,src_002_C044,raw/images/src_002_20260903_171200.jpg,2026-09-14
src_002_20260903_172000,meter_src002,train,0215239,src_002_C083,src_002_C044,raw/images/src_002_20260903_172000.jpg,2026-09-14
src_002_20260903_172800,meter_src002,train,0215239,src_002_C083,src_002_C044,raw/images/src_002_20260903_172800.jpg,2026-09-14
src_002_20260903_173200,meter_src002,train,0215239,src_002_C083,src_002_C044,raw/images/src_002_20260903_173200.jpg,2026-09-14
src_002_20260903_174000,meter_src002,train,0215239,src_002_C083,src_002_C044,raw/images/src_002_20260903_174000.jpg,2026-09-14
src_002_20260903_174400,meter_src002,train,0215239,src_002_C084,src_002_C044,raw/images/src_002_20260903_174400.jpg,2026-09-14
src_002_20260903_174800,meter_src002,train,0215239,src_002_C085,src_002_C044,raw/images/src_002_20260903_174800.jpg,2026-09-14
src_002_20260903_180400,meter_src002,train,0215239,src_002_C085,src_002_C044,raw/images/src_002_20260903_180400.jpg,2026-09-14
src_002_20260903_182000,meter_src002,train,0215239,src_002_C085,src_002_C044,raw/images/src_002_20260903_182000.jpg,2026-09-14
src_002_20260903_183600,meter_src002,train,0215239,src_002_C085,src_002_C044,raw/images/src_002_20260903_183600.jpg,2026-09-14
src_002_20260903_185200,meter_src002,train,0215239,src_002_C085,src_002_C044,raw/images/src_002_20260903_185200.jpg,2026-09-14
src_002_20260903_185600,meter_src002,train,0215239,src_002_C086,src_002_C044,raw/images/src_002_20260903_185600.jpg,2026-09-14
src_002_20260903_190000,meter_src002,train,0215239,src_002_C087,src_002_C044,raw/images/src_002_20260903_190000.jpg,2026-09-14
src_002_20260903_193200,meter_src002,train,0215239,src_002_C087,src_002_C044,raw/images/src_002_20260903_193200.jpg,2026-09-14
src_002_20260903_200800,meter_src002,train,0215239,src_002_C087,src_002_C044,raw/images/src_002_20260903_200800.jpg,2026-09-14
src_002_20260903_204400,meter_src002,train,0215239,src_002_C087,src_002_C044,raw/images/src_002_20260903_204400.jpg,2026-09-14
src_002_20260903_211600,meter_src002,train,0215239,src_002_C087,src_002_C044,raw/images/src_002_20260903_211600.jpg,2026-09-14
src_002_20260903_212000,meter_src002,train,0215239,src_002_C088,src_002_C044,raw/images/src_002_20260903_212000.jpg,2026-09-14
src_002_20260903_212400,meter_src002,train,0215239,src_002_C088,src_002_C044,raw/images/src_002_20260903_212400.jpg,2026-09-14
src_002_20260903_212800,meter_src002,train,0215239,src_002_C088,src_002_C044,raw/images/src_002_20260903_212800.jpg,2026-09-14
src_002_20260903_213200,meter_src002,train,0215239,src_002_C088,src_002_C044,raw/images/src_002_20260903_213200.jpg,2026-09-14
src_002_20260903_213600,meter_src002,train,0215239,src_002_C088,src_002_C044,raw/images/src_002_20260903_213600.jpg,2026-09-14
src_002_20260903_214000,meter_src002,train,0215239,src_002_C089,src_002_C044,raw/images/src_002_20260903_214000.jpg,2026-09-14
src_002_20260903_220000,meter_src002,train,0215239,src_002_C089,src_002_C044,raw/images/src_002_20260903_220000.jpg,2026-09-14
src_002_20260903_222000,meter_src002,train,0215239,src_002_C089,src_002_C044,raw/images/src_002_20260903_222000.jpg,2026-09-14
src_002_20260903_224400,meter_src002,train,0215239,src_002_C089,src_002_C044,raw/images/src_002_20260903_224400.jpg,2026-09-14
src_002_20260903_230400,meter_src002,train,0215239,src_002_C089,src_002_C044,raw/images/src_002_20260903_230400.jpg,2026-09-14
src_002_20260903_230800,meter_src002,train,0215239,src_002_C090,src_002_C044,raw/images/src_002_20260903_230800.jpg,2026-09-14
src_002_20260903_233200,meter_src002,train,0215239,src_002_C090,src_002_C044,raw/images/src_002_20260903_233200.jpg,2026-09-14
src_002_20260903_235200,meter_src002,train,0215239,src_002_C090,src_002_C044,raw/images/src_002_20260903_235200.jpg,2026-09-14
src_002_20260904_001200,meter_src002,train,0215239,src_002_C090,src_002_C044,raw/images/src_002_20260904_001200.jpg,2026-09-14
src_002_20260904_003600,meter_src002,train,0215239,src_002_C090,src_002_C044,raw/images/src_002_20260904_003600.jpg,2026-09-14
src_002_20260904_040000,meter_src002,train,0215239,src_002_C091,src_002_C044,raw/images/src_002_20260904_040000.jpg,2026-09-14
src_002_20260904_061600,meter_src002,train,0215239,src_002_C092,src_002_C044,raw/images/src_002_20260904_061600.jpg,2026-09-14
src_002_20260904_072000,meter_src002,train,0215243,src_002_C092,src_002_C044,raw/images/src_002_20260904_072000.jpg,2026-09-14
src_002_20260904_082400,meter_src002,train,0215251,src_002_C092,src_002_C044,raw/images/src_002_20260904_082400.jpg,2026-09-14
src_002_20260904_092400,meter_src002,train,0215252,src_002_C092,src_002_C044,raw/images/src_002_20260904_092400.jpg,2026-09-14
src_002_20260904_180000,meter_src002,train,0215257,src_002_C093,src_002_C044,raw/images/src_002_20260904_180000.jpg,2026-09-14
src_002_20260905_100000,meter_src002,train,0215257,src_002_C094,src_002_C044,raw/images/src_002_20260905_100000.jpg,2026-09-14
src_002_20260905_230000,meter_src002,train,0215257,src_002_C094,src_002_C044,raw/images/src_002_20260905_230000.jpg,2026-09-14
src_002_20260906_001200,meter_src002,train,0215257,src_002_C095,src_002_C044,raw/images/src_002_20260906_001200.jpg,2026-09-14
src_002_20260906_002800,meter_src002,train,0215257,src_002_C095,src_002_C044,raw/images/src_002_20260906_002800.jpg,2026-09-14
src_002_20260906_004800,meter_src002,train,0215257,src_002_C095,src_002_C044,raw/images/src_002_20260906_004800.jpg,2026-09-14
src_002_20260906_010800,meter_src002,train,0215257,src_002_C095,src_002_C044,raw/images/src_002_20260906_010800.jpg,2026-09-14
src_002_20260906_012400,meter_src002,train,0215257,src_002_C095,src_002_C044,raw/images/src_002_20260906_012400.jpg,2026-09-14
src_002_20260906_012800,meter_src002,train,0215257,src_002_C096,src_002_C044,raw/images/src_002_20260906_012800.jpg,2026-09-14
src_002_20260906_014000,meter_src002,train,0215257,src_002_C096,src_002_C044,raw/images/src_002_20260906_014000.jpg,2026-09-14
src_002_20260906_015200,meter_src002,train,0215257,src_002_C096,src_002_C044,raw/images/src_002_20260906_015200.jpg,2026-09-14
src_002_20260906_020400,meter_src002,train,0215257,src_002_C096,src_002_C044,raw/images/src_002_20260906_020400.jpg,2026-09-14
src_002_20260906_021600,meter_src002,train,0215257,src_002_C096,src_002_C044,raw/images/src_002_20260906_021600.jpg,2026-09-14
src_002_20260906_022000,meter_src002,train,0215257,src_002_C097,src_002_C044,raw/images/src_002_20260906_022000.jpg,2026-09-14
src_002_20260906_022400,meter_src002,train,0215257,src_002_C098,src_002_C044,raw/images/src_002_20260906_022400.jpg,2026-09-14
src_002_20260906_022800,meter_src002,train,0215257,src_002_C098,src_002_C044,raw/images/src_002_20260906_022800.jpg,2026-09-14
src_002_20260906_023200,meter_src002,train,0215257,src_002_C098,src_002_C044,raw/images/src_002_20260906_023200.jpg,2026-09-14
src_002_20260906_023600,meter_src002,train,0215257,src_002_C098,src_002_C044,raw/images/src_002_20260906_023600.jpg,2026-09-14
src_002_20260906_024000,meter_src002,train,0215257,src_002_C098,src_002_C044,raw/images/src_002_20260906_024000.jpg,2026-09-14
src_002_20260906_024400,meter_src002,train,0215257,src_002_C099,src_002_C044,raw/images/src_002_20260906_024400.jpg,2026-09-14
src_002_20260906_024800,meter_src002,train,0215257,src_002_C099,src_002_C044,raw/images/src_002_20260906_024800.jpg,2026-09-14
src_002_20260906_025200,meter_src002,train,0215257,src_002_C099,src_002_C044,raw/images/src_002_20260906_025200.jpg,2026-09-14
src_002_20260906_025600,meter_src002,train,0215257,src_002_C099,src_002_C044,raw/images/src_002_20260906_025600.jpg,2026-09-14
src_002_20260906_030000,meter_src002,train,0215257,src_002_C100,src_002_C044,raw/images/src_002_20260906_030000.jpg,2026-09-14
src_002_20260906_030400,meter_src002,train,0215257,src_002_C101,src_002_C044,raw/images/src_002_20260906_030400.jpg,2026-09-14
src_002_20260906_032000,meter_src002,train,0215257,src_002_C101,src_002_C044,raw/images/src_002_20260906_032000.jpg,2026-09-14
src_002_20260906_033200,meter_src002,train,0215257,src_002_C101,src_002_C044,raw/images/src_002_20260906_033200.jpg,2026-09-14
src_002_20260906_034400,meter_src002,train,0215257,src_002_C101,src_002_C044,raw/images/src_002_20260906_034400.jpg,2026-09-14
src_002_20260906_040000,meter_src002,train,0215257,src_002_C101,src_002_C044,raw/images/src_002_20260906_040000.jpg,2026-09-14
src_002_20260906_040400,meter_src002,train,0215257,src_002_C102,src_002_C044,raw/images/src_002_20260906_040400.jpg,2026-09-14
src_002_20260906_070000,meter_src002,train,0215257,src_002_C103,src_002_C044,raw/images/src_002_20260906_070000.jpg,2026-09-14
src_002_20260906_103200,meter_src002,train,0215257,src_002_C104,src_002_C044,raw/images/src_002_20260906_103200.jpg,2026-09-14
src_002_20260906_104000,meter_src002,train,0215257,src_002_C104,src_002_C044,raw/images/src_002_20260906_104000.jpg,2026-09-14
src_002_20260906_104400,meter_src002,train,0215257,src_002_C104,src_002_C044,raw/images/src_002_20260906_104400.jpg,2026-09-14
src_002_20260906_104800,meter_src002,train,0215257,src_002_C104,src_002_C044,raw/images/src_002_20260906_104800.jpg,2026-09-14
src_002_20260906_105600,meter_src002,train,0215257,src_002_C104,src_002_C044,raw/images/src_002_20260906_105600.jpg,2026-09-14
src_002_20260906_110000,meter_src002,train,0215257,src_002_C105,src_002_C044,raw/images/src_002_20260906_110000.jpg,2026-09-14
src_002_20260906_110400,meter_src002,train,0215257,src_002_C106,src_002_C044,raw/images/src_002_20260906_110400.jpg,2026-09-14
src_002_20260906_112800,meter_src002,train,0215257,src_002_C106,src_002_C044,raw/images/src_002_20260906_112800.jpg,2026-09-14
src_002_20260906_114800,meter_src002,train,0215257,src_002_C106,src_002_C044,raw/images/src_002_20260906_114800.jpg,2026-09-14
src_002_20260906_120800,meter_src002,train,0215257,src_002_C106,src_002_C044,raw/images/src_002_20260906_120800.jpg,2026-09-14
src_002_20260906_123200,meter_src002,train,0215257,src_002_C106,src_002_C044,raw/images/src_002_20260906_123200.jpg,2026-09-14
src_002_20260906_160000,meter_src002,train,0215257,src_002_C107,src_002_C044,raw/images/src_002_20260906_160000.jpg,2026-09-14
src_002_20260906_165600,meter_src002,train,0215257,src_002_C108,src_002_C044,raw/images/src_002_20260906_165600.jpg,2026-09-14
src_002_20260906_170800,meter_src002,train,0215257,src_002_C108,src_002_C044,raw/images/src_002_20260906_170800.jpg,2026-09-14
src_002_20260906_172000,meter_src002,train,0215257,src_002_C108,src_002_C044,raw/images/src_002_20260906_172000.jpg,2026-09-14
src_002_20260906_173600,meter_src002,train,0215257,src_002_C108,src_002_C044,raw/images/src_002_20260906_173600.jpg,2026-09-14
src_002_20260906_174800,meter_src002,train,0215257,src_002_C108,src_002_C044,raw/images/src_002_20260906_174800.jpg,2026-09-14
src_002_20260906_175200,meter_src002,train,0215257,src_002_C109,src_002_C044,raw/images/src_002_20260906_175200.jpg,2026-09-14
src_002_20260906_175600,meter_src002,train,0215257,src_002_C110,src_002_C044,raw/images/src_002_20260906_175600.jpg,2026-09-14
src_002_20260906_180400,meter_src002,train,0215257,src_002_C110,src_002_C044,raw/images/src_002_20260906_180400.jpg,2026-09-14
src_002_20260906_181200,meter_src002,train,0215257,src_002_C110,src_002_C044,raw/images/src_002_20260906_181200.jpg,2026-09-14
src_002_20260906_182000,meter_src002,train,0215257,src_002_C110,src_002_C044,raw/images/src_002_20260906_182000.jpg,2026-09-14
src_002_20260906_182800,meter_src002,train,0215257,src_002_C110,src_002_C044,raw/images/src_002_20260906_182800.jpg,2026-09-14
src_002_20260906_183200,meter_src002,train,0215257,src_002_C111,src_002_C044,raw/images/src_002_20260906_183200.jpg,2026-09-14
src_002_20260906_184000,meter_src002,train,0215257,src_002_C111,src_002_C044,raw/images/src_002_20260906_184000.jpg,2026-09-14
src_002_20260906_184800,meter_src002,train,0215257,src_002_C111,src_002_C044,raw/images/src_002_20260906_184800.jpg,2026-09-14
src_002_20260906_185200,meter_src002,train,0215257,src_002_C111,src_002_C044,raw/images/src_002_20260906_185200.jpg,2026-09-14
src_002_20260906_190000,meter_src002,train,0215257,src_002_C111,src_002_C044,raw/images/src_002_20260906_190000.jpg,2026-09-14
src_002_20260906_190400,meter_src002,train,0215257,src_002_C112,src_002_C044,raw/images/src_002_20260906_190400.jpg,2026-09-14
src_002_20260906_190800,meter_src002,train,0215257,src_002_C113,src_002_C044,raw/images/src_002_20260906_190800.jpg,2026-09-14
src_002_20260906_191600,meter_src002,train,0215257,src_002_C113,src_002_C044,raw/images/src_002_20260906_191600.jpg,2026-09-14
src_002_20260906_192400,meter_src002,train,0215257,src_002_C113,src_002_C044,raw/images/src_002_20260906_192400.jpg,2026-09-14
src_002_20260906_193200,meter_src002,train,0215257,src_002_C113,src_002_C044,raw/images/src_002_20260906_193200.jpg,2026-09-14
src_002_20260906_194000,meter_src002,train,0215257,src_002_C113,src_002_C044,raw/images/src_002_20260906_194000.jpg,2026-09-14
src_002_20260906_194400,meter_src002,train,0215257,src_002_C114,src_002_C044,raw/images/src_002_20260906_194400.jpg,2026-09-14
